"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HasOptedOutOfEmail","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","Product_Areas__c","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
2f41d01b-1b55-4d0c-9579-50817dcfd001,736b0858-a526-4f09-8ee8-ccb86f4303c9,"#N/A","#N/A","#N/A","#N/A",Senior Vice President and General Counsel for GE,jmanningcongagdo+667@gmail.com,"#N/A","#N/A",Gwendolen,false,"#N/A","#N/A",Kory,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80204,CO,1701 Bryant Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(789) 222-2376,"#N/A","#N/A","#N/A",SVP & General Counsel,Prodly,"#N/A","#N/A",false,false
2f429ad5-f309-41a3-a300-2a7c7144f8a1,fcbd3367-7734-4fd8-b5d0-f3d0582628b5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+308@gmail.com,"#N/A","#N/A",Giacinta,false,"#N/A","#N/A",Fee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1490,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
2f8b7a07-a953-4fa3-a82b-16815c4443a9,dca4e7b4-1e5d-4934-94c8-ba17ce18867f,"#N/A",(02) 6776 6605,"#N/A",Operations,"#N/A",jmanningcongagdo+687@gmail.com,"#N/A",(02) 6776 6605,Charmine,false,"#N/A","#N/A",Dill,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0425 790 471,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 6776 6605,"#N/A","#N/A","#N/A","SVP, Technology",Prodly,"#N/A","#N/A",false,false
2f8da2a0-e797-42da-95fd-443a3042669c,6d8ce0c6-c658-4c32-9082-a3d4bd11e26f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+548@gmail.com,"#N/A","#N/A",Jaclyn,false,"#N/A","#N/A",Delaney,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
2f909dc8-cc15-4979-89d7-358d5cf2d5e0,2a4f7ecc-39a3-4fd8-9021-69df03be3a81,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com,"#N/A",(555) 555-1212,Jon,false,"#N/A","#N/A",Amos,"#N/A",Toronto,Canada,"#N/A","#N/A","#N/A",L4B 1Y3,Ontario,150 Chestnut Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(905) 555-1212,"#N/A",b02d4049-cf05-4705-a308-638bfcfeab26,"#N/A",Sales Manager,"#N/A","#N/A","#N/A",false,false
2f98fb33-174c-45e6-accd-3f685a5fb6e6,4b468c50-1fd9-4aa8-9875-3168669217ab,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+871@gmail.com,"#N/A","#N/A",Julee,false,"#N/A","#N/A",Thom,"#N/A",Phoenix,USA,"#N/A","#N/A","#N/A",85004,AZ,401 East Jefferson Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(652) 915-9158,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
2fb021fb-573b-4829-8127-a4cc5c852f13,d3ce0c3b-5de5-4380-b294-a07984977133,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+364@gmail.com,"#N/A","#N/A",Eyde,false,"#N/A","#N/A",Curr,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0103,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
30687271-181b-4794-9ac4-af4aa075ee30,48347688-95fc-4177-b28a-035b4beb58e0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+24@gmail.com,"#N/A","#N/A",Devonna,false,"#N/A","#N/A",Brant,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
30c52717-b741-4690-a9fd-93368eec1a14,3cadfb36-31f5-4249-907a-882be367f26e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+630@gmail.com,"#N/A","#N/A",Mildred,false,"#N/A","#N/A",Lambert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
310d8b56-6528-4ba0-ae9f-9603085dc223,3cadfb36-31f5-4249-907a-882be367f26e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+165@gmail.com,"#N/A","#N/A",Merla,false,"#N/A","#N/A",Che,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",80 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
318c85ec-3c32-4ff5-82e2-5e36d7ba459d,ad59cb80-5bf3-4a09-a190-48c3395a76c0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+390@gmail.com,"#N/A","#N/A",Ronna,false,"#N/A","#N/A",Raviv,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(293) 243-6884,"#N/A","#N/A","#N/A",Chief Executive Officer,Prodly,"#N/A","#N/A",false,false
319f9b6d-25a4-422f-bba3-6c75771e3ac8,4711d265-83eb-475c-aa4d-dc2c6e7edd97,"#N/A",(03) 6107 6358,"#N/A",C-Level,"#N/A",jmanningcongagdo+693@gmail.com,"#N/A",(03) 6107 6358,Marie-Ann,false,"#N/A","#N/A",Mylo,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0412 887 527,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 6107 6358,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
31a201f5-b691-498b-b92f-a3ac84a992e4,736b0858-a526-4f09-8ee8-ccb86f4303c9,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+246@gmail.com,"#N/A","#N/A",Bobinette,false,"#N/A","#N/A",Keir,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5052,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
324940aa-3a49-47b9-8fe8-1ff99bbfcb1d,5324116d-582d-4890-a995-0f393ee4322f,"#N/A","#N/A","#N/A","#N/A","Chuck Robbins is the Chief Executive Officer of Cisco and a member of its Board of Directors. He assumed the role on July 26, 2015.",jmanningcongagdo+186@gmail.com,"#N/A","#N/A",Pearl,false,"#N/A","#N/A",Ephrem,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(452) 563-0143,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3278a2ab-a5d2-43d0-a8e7-27ff9138728c,7f232593-dd57-4b9a-9f33-092b936ea0e2,"#N/A",(08) 8181 6340,"#N/A",Sales,"#N/A",jmanningcongagdo+839@gmail.com,"#N/A",(08) 8181 6340,Elna,false,"#N/A","#N/A",Pennie,"#N/A",Bateman,Australia,"#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,0411 863 355,Bateman,Australia,"#N/A","#N/A","#N/A","#N/A",6150,WA,29 Noalimba Cr,(08) 8181 6340,"#N/A","#N/A","#N/A",Sales Manager,Prodly,"#N/A","#N/A",false,false
329ec93f-55c0-4f54-840d-5e611b7a22c4,e1b3efd5-fe96-43c6-a581-7ce8820aaa13,"#N/A",(03) 7056 8401,"#N/A",Marketing,"#N/A",jmanningcongagdo+8@gmail.com,"#N/A",(03) 7056 8401,Elsi,false,"#N/A","#N/A",Shea,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,0423 450 122,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,200 Elizabeth Street,(03) 7056 8401,"#N/A","#N/A","#N/A",SVP of Marketing,Prodly,"#N/A","#N/A",false,false
32b0a4d2-79a2-478a-9723-daf8b07c3d20,0f3fdbb4-6eb6-46ba-b66c-81f8f7a5acb8,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+300@gmail.com,"#N/A","#N/A",Nanni,false,"#N/A","#N/A",Onfroi,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1491,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
32b1ffda-57a8-46c8-b869-61bb3de20b82,48347688-95fc-4177-b28a-035b4beb58e0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+474@gmail.com,"#N/A","#N/A",Emmey,false,"#N/A","#N/A",Karoly,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
3396056a-617b-47ea-8d7e-d71a65855f1a,8e949090-8130-4674-8038-a47c596fdcea,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+66@gmail.com,"#N/A","#N/A",Pennie,false,"#N/A","#N/A",Quent,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
33d9c998-5e87-4786-ad67-83539ab2a9f6,085b82ca-cfbf-41da-810b-2e7492d71716,"#N/A",(02) 6454 7803,"#N/A",HR,"#N/A",jmanningcongagdo+103@gmail.com,"#N/A",(02) 6454 7803,Bella,false,"#N/A","#N/A",Ramon,"#N/A",Bondi,Australia,"#N/A","#N/A","#N/A",2026,NSW,178 Campbell Parade,0412 183 248,Bondi,Australia,"#N/A","#N/A","#N/A","#N/A",2026,NSW,178 Campbell Parade,(02) 6454 7803,"#N/A","#N/A","#N/A",Director of Human Resources,Prodly,"#N/A","#N/A",false,false
33fd8696-4987-4e45-9a40-066dfb9daef2,62ef7037-b313-4fe7-94c9-afb3ec8a69f8,"#N/A","#N/A","#N/A","#N/A","Peter Carter has served as Delta’s Executive Vice President, Chief Legal Officer and Corporate Secretary since July 2015. As Chief Legal Officer, Peter oversees Delta’s legal and government affairs worldwide.",jmanningcongagdo+35@gmail.com,"#N/A","#N/A",Gipsy,false,"#N/A","#N/A",Prince,"#N/A",Denver,USA,"#N/A","#N/A","#N/A",80205,CO,2001 Blake Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(735) 993-6716,"#N/A","#N/A","#N/A",EVP & Chief Legal Officer & Corporate Secretary,Prodly,"#N/A","#N/A",false,false
3423cadb-3837-4a47-aba5-a894d47db1c0,8726a092-7fa0-4892-8ebd-90a6dff68b2c,"#N/A","#N/A","#N/A","#N/A","Steve serves on the boards of the Nationwide Children’s Hospital, OhioHealth, American Electric Power, and Catalyst. He also is a member of the Columbus Downtown Development Corporation & Capitol South and the Columbus Partnership, organizations focused on economic development and downtown Columbus revitalization. Steve also previously served as a board member of the National Urban League, the Insurance Information Institute, the Insurance Institute for Highway Safety and the Columbus Metropolitan Library, trustee for Grand View College in Des Moines, Iowa, and as co-chair for the United Way of Central Ohio Alexis de Tocqueville Vingt-Cinq Society campaign. Steve and his wife, Cindy, served as co-chairs of the 2012 United Way of Central Ohio campaign.",jmanningcongagdo+772@gmail.com,"#N/A","#N/A",Juliann,false,"#N/A","#N/A",Padriac,"#N/A",New York,USA,"#N/A","#N/A","#N/A","#N/A",NY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(930) 686-2865,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
349f6fb8-f5e7-4aa0-be00-4482c672696b,99b786b1-5805-4e84-8eae-a0e4386ac2c0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+502@gmail.com,"#N/A","#N/A",Irita,false,"#N/A","#N/A",Wilt,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3934,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
3556c3e6-acbc-4117-a219-b8a841c0ba86,8726a092-7fa0-4892-8ebd-90a6dff68b2c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+302@gmail.com,"#N/A","#N/A",Mimi,false,"#N/A","#N/A",Gilbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5054,"#N/A","#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
3576b60a-dd1b-4b56-839f-5d0d6e3967db,37f4dc52-4793-4fb0-9db2-2bf923f114d2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+641@gmail.com,"#N/A","#N/A",Agata,false,"#N/A","#N/A",Sidnee,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
36427a21-1b5c-41de-8964-b33b7d44662a,1198948a-00fc-49bd-b6d1-d773d32707b7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+709@gmail.com,"#N/A","#N/A",Gabriela,false,"#N/A","#N/A",Eugene,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 4000,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
36e154c4-c9f0-437c-a271-5a671a9f5231,409a9a16-d085-4375-9318-8dde91720b27,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+578@gmail.com,"#N/A","#N/A",Sisile,false,"#N/A","#N/A",Yuri,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3960,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
3700c1f6-e8c5-43cd-80c9-dc76f8636101,fc211ecd-d43a-4a84-82d0-543e2cdd5f09,"#N/A","#N/A",1973-10-20,"#N/A","Prior to his appointment as Senior Vice President and General Counsel of PMI, from 1988 to 2003 Mr. Firestone held positions in the law departments of Philip Morris Companies Inc. and Philip Morris International Inc.",jmanningcongagdo+532@gmail.com,"#N/A","#N/A",Vita,false,"#N/A","#N/A",Rik,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(875) 989-4323,"#N/A","#N/A","#N/A","SVP, General Counsel",Prodly,"#N/A","#N/A",false,false
37346c5f-8d41-4cfa-9b03-d56954093382,d97fa6fa-31ab-4f52-a654-40d5077111aa,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+245@gmail.com,"#N/A","#N/A",Bette,false,"#N/A","#N/A",Andrej,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8706,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
374b3ae4-a4a1-4abf-a5b3-6d7c86fc26ff,d8305531-be9d-46ab-9a77-5bb3a8908fe0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+427@gmail.com,"#N/A","#N/A",Juliana,false,"#N/A","#N/A",Lyell,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3910,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
3797c8e6-9cf8-4d06-91ca-6cbba54c6be3,99b786b1-5805-4e84-8eae-a0e4386ac2c0,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+503@gmail.com,"#N/A","#N/A",Leanna,false,"#N/A","#N/A",Aurthur,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3935,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
37ae7e9f-d80a-4431-b04d-7db54279f5aa,7293e8c2-ab50-41eb-a6ff-d69304f0c02d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+219@gmail.com,"#N/A","#N/A",Cymbre,false,"#N/A","#N/A",Garold,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4463,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
37c8032b-1d8e-49e3-b2bf-fe2f78561b78,43888592-57cf-4229-947f-181b1f2efed2,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+497@gmail.com,"#N/A","#N/A",Tuesday,false,"#N/A","#N/A",Dougy,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3929,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
383f91a9-5940-4816-a519-82ae7143bcbe,6d8ce0c6-c658-4c32-9082-a3d4bd11e26f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+547@gmail.com,"#N/A","#N/A",Hermine,false,"#N/A","#N/A",Kain,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A","#N/A","Vice President, IT",Prodly,"#N/A","#N/A",false,false
385fb48e-5154-4818-9129-f5403a93e8ea,98109acc-071d-4fd4-963e-a1be7169c78b,"#N/A","#N/A","#N/A","#N/A",Leads the global team of human resources professionals and is responsible for Real Estate & Facilities Services,jmanningcongagdo+191@gmail.com,"#N/A","#N/A",Hildagard,false,"#N/A","#N/A",Alphonso,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(724) 203-1659,"#N/A","#N/A","#N/A","VP, Human Resources and Real Estate & Facilities Services",Prodly,"#N/A","#N/A",false,false
3866be3d-6d5d-441f-9020-7e50d8cc733d,fb9a6c4d-f0d1-40f8-b712-dc36a10d2434,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+157@gmail.com,"#N/A","#N/A",Roseanna,false,"#N/A","#N/A",Batholomew,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(402)952-5051,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
38e01e33-0780-4157-9d1d-abff577303b5,9b7bd1a5-d2a1-4bc2-a678-c985e071becd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+470@gmail.com,"#N/A","#N/A",Valerye,false,"#N/A","#N/A",Kristo,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(223) 898-4313,"#N/A","#N/A","#N/A",Executive VP,Prodly,"#N/A","#N/A",false,false
3922ebc3-aa0e-416f-a464-3fe030ed5d46,8e949090-8130-4674-8038-a47c596fdcea,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+65@gmail.com,"#N/A","#N/A",Sibbie,false,"#N/A","#N/A",Martainn,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3a18c7c7-5f78-4213-8164-96336bd1499c,4d75f0d4-1556-4da5-b84f-f3a446aca63c,"#N/A","#N/A","#N/A","#N/A","David Cordani became President and CEO of Cigna in 2009 and has spearheaded its transformation into a leading global health service company, doubling the size of the company in six years. He is a prominent voice addressing key health challenges, such as the empowering of individuals to manage their own health, innovating new health delivery models focused on patients’ health improvements, and partnering with physicians to focus on wellness, and improving clinical quality.",jmanningcongagdo+187@gmail.com,"#N/A","#N/A",Jeana,false,"#N/A","#N/A",Redford,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(535) 474-3781,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
3a239dd7-86e4-4ce7-8120-d02538e30b7f,255b1945-7690-4a44-a43e-893031eab221,"#N/A","#N/A","#N/A","#N/A","John G. Chou is Executive Vice President and Chief Legal & Business Officer with responsibility for strategy, business development, innovation, information technology, legal and compliance. Prior to being named to his current position in June 2017, Mr. Chou was Executive Vice President and General Counsel of AmerisourceBergen Corporation. Before joining AmerisourceBergen in 2002, he was a partner with the law firm of Eckert Seamans Cherin & Mellott.",jmanningcongagdo+399@gmail.com,"#N/A","#N/A",Daile,false,"#N/A","#N/A",Johan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(632) 592-3317,"#N/A","#N/A","#N/A",EVP & Chief Legal & Business Officer,Prodly,"#N/A","#N/A",false,false
3abea061-3869-48af-953d-389e8556f4d9,f8756e63-125d-436e-b4c8-3d94bf8a8219,"#N/A","#N/A","#N/A","#N/A","Marc R. Benioff is chairman and CEO of salesforce.com. He founded the company in March 1999 with the idea to create an information utility that would make traditional enterprise software technology and business models obsolete. A veteran of 25 years in the software industry, he is now regarded as a pioneer of ""The End Of Software,"" demonstrating how on-demand applications can replace traditional software to deliver immediate benefit at reduced risk. In May 2003, Benioff was appointed by President George W. Bush as co-chair of the President's Information Technology Advisory Committee (PITAC), a bi-partisan organization of business leaders and academics charged to advise The President on how to maintain the United States' preeminent position in information technology.",info@salesforce.com,"#N/A",(415) 901-7040,Marc,false,"#N/A","#N/A",Benioff,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A","#N/A",94105,CA,"The Landmark @ One Market, Suite 300",(415) 901-7000,"#N/A","#N/A",Mr.,Executive Officer,"#N/A","#N/A","#N/A",false,false
3aff2550-ecdb-4d46-820b-26c13ee23c33,bcd264c7-0938-4c25-8060-ff841de60f79,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+72@gmail.com,"#N/A","#N/A",Gabbie,false,"#N/A","#N/A",Sebastian,"#N/A",BARTON BENDISH,UK,"#N/A","#N/A","#N/A",PE33 1YD,"#N/A",97 Gordon Terrace,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",070 4352 5277,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
3b374594-432d-4c20-80a7-af2958dff41f,8726a092-7fa0-4892-8ebd-90a6dff68b2c,"#N/A","#N/A",1978-12-19,"#N/A","Mark Thresher is executive vice president, chief financial officer of Nationwide. In addition to finance, Mark leads Nationwide’s corporate strategy, Nationwide’s investment operations and Nationwide Realty Investments, and he is the chair of the Nationwide Bank board of directors.",jmanningcongagdo+520@gmail.com,"#N/A","#N/A",Faith,false,"#N/A","#N/A",Kenn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(887) 302-4392,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
3b59d187-51ec-42e6-acf9-969286904705,f441fe32-5003-48e1-b775-6f7c1bda506c,"#N/A","#N/A","#N/A","#N/A","#N/A",info@salesforce.com,"#N/A",(212) 555-5555,Edward,false,"#N/A","#N/A",Stamos,"#N/A",New York City,USA,"#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,"#N/A",New York City,USA,"#N/A","#N/A","#N/A","#N/A",31349,NY,10 Main Rd.,(212) 555-5555,"#N/A","#N/A","#N/A",President and CEO,"#N/A","#N/A","#N/A",false,false
